event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),campaign_name,start_date,end_date,product_name,category,city
d552e3,STMDU-3,CAMP_SAN_01,P12,62,50% OFF,45,53,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Madurai
3a1cad,STMDU-3,CAMP_DIW_01,P12,62,50% OFF,87,93,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Madurai
bfdede,STMYS-2,CAMP_SAN_01,P11,190,50% OFF,61,86,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Mysuru
25902,STMYS-2,CAMP_DIW_01,P11,190,50% OFF,70,93,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Mysuru
316cd1,STMYS-2,CAMP_SAN_01,P07,300,BOGOF,45,122,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Mysuru
5.80E+27,STMYS-2,CAMP_DIW_01,P07,300,BOGOF,73,215,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Mysuru
d31787,STMYS-2,CAMP_SAN_01,P10,50,25% OFF,25,20,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Mysuru
79bfae,STMYS-2,CAMP_DIW_01,P10,65,50% OFF,134,182,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Mysuru
fc3573,STMYS-2,CAMP_SAN_01,P08,1190,BOGOF,61,163,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Mysuru
4f75fe,STMYS-2,CAMP_DIW_01,P08,1190,BOGOF,42,123,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Mysuru
b999c5,STMYS-2,CAMP_SAN_01,P03,200,BOGOF,406,1015,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Mysuru
cc5ed4,STMYS-2,CAMP_DIW_01,P03,156,25% OFF,444,395,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Mysuru
b7f012,STMYS-2,CAMP_SAN_01,P15,3000,500 Cashback,118,208,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Mysuru
efd0d2,STMYS-2,CAMP_DIW_01,P15,3000,500 Cashback,486,1273,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Mysuru
d7798b,STMYS-2,CAMP_SAN_01,P02,860,33% OFF,484,677,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Mysuru
7d1872,STMYS-2,CAMP_DIW_01,P02,860,33% OFF,283,430,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Mysuru
dc07e1,STMYS-2,CAMP_SAN_01,P06,415,25% OFF,31,26,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Mysuru
dd6685,STMYS-2,CAMP_DIW_01,P06,415,25% OFF,78,70,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Mysuru
260ff2,STMYS-2,CAMP_SAN_01,P01,172,33% OFF,204,291,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Mysuru
c4a484,STMYS-2,CAMP_DIW_01,P01,172,33% OFF,295,454,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Mysuru
c11cad,STMYS-2,CAMP_SAN_01,P09,90,25% OFF,61,50,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Mysuru
cf616b,STMYS-2,CAMP_DIW_01,P09,110,50% OFF,64,84,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Mysuru
bd1314,STMYS-2,CAMP_SAN_01,P05,55,25% OFF,37,30,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Mysuru
a08c5e,STMYS-2,CAMP_DIW_01,P05,55,25% OFF,99,88,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Mysuru
f013a9,STMYS-2,CAMP_SAN_01,P14,1020,BOGOF,105,276,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Mysuru
7b1d41,STMYS-2,CAMP_DIW_01,P14,1020,BOGOF,43,125,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Mysuru
3beb46,STMYS-2,CAMP_SAN_01,P13,350,BOGOF,81,208,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Mysuru
6aae63,STMYS-2,CAMP_DIW_01,P13,350,BOGOF,63,189,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Mysuru
5729c0,STMYS-2,CAMP_SAN_01,P04,370,BOGOF,240,636,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Mysuru
d3227b,STMYS-2,CAMP_DIW_01,P04,290,25% OFF,343,312,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Mysuru
10a8b7,STMYS-2,CAMP_SAN_01,P12,62,50% OFF,61,87,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Mysuru
2706c5,STMYS-2,CAMP_DIW_01,P12,62,50% OFF,77,97,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Mysuru
b98ea0,STCHE-3,CAMP_SAN_01,P11,190,50% OFF,48,69,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai
e7cb59,STCHE-3,CAMP_DIW_01,P11,190,50% OFF,96,120,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai
5abaf9,STCHE-3,CAMP_SAN_01,P07,300,BOGOF,37,155,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Chennai
50802a,STCHE-3,CAMP_DIW_01,P07,300,BOGOF,64,257,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Chennai
6321fa,STCHE-3,CAMP_SAN_01,P10,50,25% OFF,31,26,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai
edacb9,STCHE-3,CAMP_DIW_01,P10,65,50% OFF,119,154,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai
0894b7,STCHE-3,CAMP_SAN_01,P08,1190,BOGOF,46,203,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Chennai
63a2d2,STCHE-3,CAMP_DIW_01,P08,1190,BOGOF,47,186,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Chennai
284539,STCHE-3,CAMP_SAN_01,P03,200,BOGOF,384,1678,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai
de1ced,STCHE-3,CAMP_DIW_01,P03,156,25% OFF,330,290,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai
fa1dd3,STCHE-3,CAMP_SAN_01,P15,3000,500 Cashback,127,367,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai
c1debe,STCHE-3,CAMP_DIW_01,P15,3000,500 Cashback,381,1303,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai
3459ec,STCHE-3,CAMP_SAN_01,P02,860,33% OFF,468,636,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai
003e8d,STCHE-3,CAMP_DIW_01,P02,860,33% OFF,371,519,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai
933cae,STCHE-3,CAMP_SAN_01,P06,415,25% OFF,28,23,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai
f78e86,STCHE-3,CAMP_DIW_01,P06,415,25% OFF,77,67,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai
ce68be,STCHE-3,CAMP_SAN_01,P01,172,33% OFF,310,421,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai
fad26a,STCHE-3,CAMP_DIW_01,P01,172,33% OFF,369,546,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai
4ced30,STCHE-3,CAMP_SAN_01,P09,90,25% OFF,60,49,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai
e2abd2,STCHE-3,CAMP_DIW_01,P09,110,50% OFF,73,92,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai
ff3c54,STCHE-3,CAMP_SAN_01,P05,55,25% OFF,24,19,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai
32fa85,STCHE-3,CAMP_DIW_01,P05,55,25% OFF,106,92,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai
2e3393,STCHE-3,CAMP_SAN_01,P14,1020,BOGOF,112,460,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai
f1b7e9,STCHE-3,CAMP_DIW_01,P14,1020,BOGOF,52,211,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai
c8035e,STCHE-3,CAMP_SAN_01,P13,350,BOGOF,122,529,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai
66b7cc,STCHE-3,CAMP_DIW_01,P13,350,BOGOF,82,328,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai
20618e,STCHE-3,CAMP_SAN_01,P04,370,BOGOF,379,1622,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai
c917a3,STCHE-3,CAMP_DIW_01,P04,290,25% OFF,350,311,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai
00a25a,STCHE-3,CAMP_SAN_01,P12,62,50% OFF,64,89,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai
2c893f,STCHE-3,CAMP_DIW_01,P12,62,50% OFF,103,129,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Chennai
4406de,STVSK-1,CAMP_SAN_01,P11,190,50% OFF,28,40,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Visakhapatnam
fd788c,STVSK-1,CAMP_DIW_01,P11,190,50% OFF,43,58,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Visakhapatnam
e025ee,STVSK-1,CAMP_SAN_01,P07,300,BOGOF,27,107,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Visakhapatnam
e24a3a,STVSK-1,CAMP_DIW_01,P07,300,BOGOF,49,170,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Visakhapatnam
9871ea,STVSK-1,CAMP_SAN_01,P10,50,25% OFF,25,18,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Visakhapatnam
dd9914,STVSK-1,CAMP_DIW_01,P10,65,50% OFF,98,132,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Visakhapatnam
1f5ed3,STVSK-1,CAMP_SAN_01,P08,1190,BOGOF,33,131,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Visakhapatnam
cf0ccd,STVSK-1,CAMP_DIW_01,P08,1190,BOGOF,35,117,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Visakhapatnam
da1969,STVSK-1,CAMP_SAN_01,P03,200,BOGOF,322,1291,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Visakhapatnam
3edc10,STVSK-1,CAMP_DIW_01,P03,156,25% OFF,246,194,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Visakhapatnam
de6e7e,STVSK-1,CAMP_SAN_01,P15,3000,500 Cashback,88,186,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Visakhapatnam
c3c9e3,STVSK-1,CAMP_DIW_01,P15,3000,500 Cashback,301,869,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Visakhapatnam
0953d7,STVSK-1,CAMP_SAN_01,P02,860,33% OFF,387,530,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Visakhapatnam
bcbc28,STVSK-1,CAMP_DIW_01,P02,860,33% OFF,253,389,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Visakhapatnam
94f48c,STVSK-1,CAMP_SAN_01,P06,415,25% OFF,22,16,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Visakhapatnam
da9b71,STVSK-1,CAMP_DIW_01,P06,415,25% OFF,63,51,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Visakhapatnam
2f0b42,STVSK-1,CAMP_SAN_01,P01,172,33% OFF,213,302,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam
386fdc,STVSK-1,CAMP_DIW_01,P01,172,33% OFF,257,364,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam
79f662,STVSK-1,CAMP_SAN_01,P09,90,25% OFF,40,28,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam
4ab3c2,STVSK-1,CAMP_DIW_01,P09,110,50% OFF,64,81,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam
ebbbb9,STVSK-1,CAMP_SAN_01,P05,55,25% OFF,19,14,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Visakhapatnam
9e59d5,STVSK-1,CAMP_DIW_01,P05,55,25% OFF,64,49,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Visakhapatnam
7b187a,STVSK-1,CAMP_SAN_01,P14,1020,BOGOF,82,322,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam
918a17,STVSK-1,CAMP_DIW_01,P14,1020,BOGOF,26,91,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam
f95092,STVSK-1,CAMP_SAN_01,P13,350,BOGOF,124,500,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Visakhapatnam
ba86f4,STVSK-1,CAMP_DIW_01,P13,350,BOGOF,61,204,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Visakhapatnam
4dca21,STVSK-1,CAMP_SAN_01,P04,370,BOGOF,252,985,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Visakhapatnam
14f79d,STVSK-1,CAMP_DIW_01,P04,290,25% OFF,252,196,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Visakhapatnam
5715c0,STVSK-1,CAMP_SAN_01,P12,62,50% OFF,46,66,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Visakhapatnam
d671d3,STVSK-1,CAMP_DIW_01,P12,62,50% OFF,91,113,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Visakhapatnam
bae5cb,STVSK-3,CAMP_SAN_01,P11,190,50% OFF,34,39,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Visakhapatnam
8f80ed,STVSK-3,CAMP_DIW_01,P11,190,50% OFF,52,57,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Visakhapatnam
2c8137,STVSK-3,CAMP_SAN_01,P07,300,BOGOF,31,77,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Visakhapatnam
3af058,STVSK-3,CAMP_DIW_01,P07,300,BOGOF,36,108,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Visakhapatnam
31b59d,STVSK-3,CAMP_SAN_01,P10,50,25% OFF,27,21,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Visakhapatnam
3070a3,STVSK-3,CAMP_DIW_01,P10,65,50% OFF,68,76,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Visakhapatnam
32efe6,STVSK-3,CAMP_SAN_01,P08,1190,BOGOF,30,81,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Visakhapatnam
7d89b1,STVSK-3,CAMP_DIW_01,P08,1190,BOGOF,45,138,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Visakhapatnam
99ce6a,STVSK-3,CAMP_SAN_01,P03,200,BOGOF,250,687,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Visakhapatnam
8f3699,STVSK-3,CAMP_DIW_01,P03,156,25% OFF,196,174,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Visakhapatnam
26a18a,STVSK-3,CAMP_SAN_01,P15,3000,500 Cashback,109,192,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Visakhapatnam
ff18f2,STVSK-3,CAMP_DIW_01,P15,3000,500 Cashback,260,681,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Visakhapatnam
aabcfb,STVSK-3,CAMP_SAN_01,P02,860,33% OFF,345,438,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Visakhapatnam
0e888c,STVSK-3,CAMP_DIW_01,P02,860,33% OFF,274,334,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Visakhapatnam
0aefa5,STVSK-3,CAMP_SAN_01,P06,415,25% OFF,33,27,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Visakhapatnam
f6aa36,STVSK-3,CAMP_DIW_01,P06,415,25% OFF,63,54,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Visakhapatnam
b5cd07,STVSK-3,CAMP_SAN_01,P01,172,33% OFF,222,275,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam
73c8f5,STVSK-3,CAMP_DIW_01,P01,172,33% OFF,229,293,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam
a2d32f,STVSK-3,CAMP_SAN_01,P09,90,25% OFF,39,31,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam
f21f4c,STVSK-3,CAMP_DIW_01,P09,110,50% OFF,50,58,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam
7912c8,STVSK-3,CAMP_SAN_01,P05,55,25% OFF,19,15,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Visakhapatnam
1142fd,STVSK-3,CAMP_DIW_01,P05,55,25% OFF,71,63,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Visakhapatnam
420258,STVSK-3,CAMP_SAN_01,P14,1020,BOGOF,54,137,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam
a37f93,STVSK-3,CAMP_DIW_01,P14,1020,BOGOF,38,117,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam
c2ee4f,STVSK-3,CAMP_SAN_01,P13,350,BOGOF,58,148,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Visakhapatnam
555fcd,STVSK-3,CAMP_DIW_01,P13,350,BOGOF,57,178,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Visakhapatnam
3bf731,STVSK-3,CAMP_SAN_01,P04,370,BOGOF,265,673,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Visakhapatnam
b79118,STVSK-3,CAMP_DIW_01,P04,290,25% OFF,236,210,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Visakhapatnam
1e51ee,STVSK-3,CAMP_SAN_01,P12,62,50% OFF,43,51,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Visakhapatnam
46917a,STVSK-3,CAMP_DIW_01,P12,62,50% OFF,105,115,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Visakhapatnam
ff8f10,STMDU-0,CAMP_SAN_01,P11,190,50% OFF,34,47,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Madurai
def6ff,STMDU-0,CAMP_DIW_01,P11,190,50% OFF,70,89,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Madurai
6639a5,STMDU-0,CAMP_SAN_01,P07,300,BOGOF,31,130,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,Madurai
3a8b79,STMDU-0,CAMP_DIW_01,P07,300,BOGOF,49,199,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,Madurai
82ff02,STMDU-0,CAMP_SAN_01,P10,50,25% OFF,22,18,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Madurai
567271,STMDU-0,CAMP_DIW_01,P10,65,50% OFF,78,102,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Madurai
4f0587,STMDU-0,CAMP_SAN_01,P08,1190,BOGOF,33,136,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,Madurai
417902,STMDU-0,CAMP_DIW_01,P08,1190,BOGOF,29,116,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,Madurai
388a78,STMDU-0,CAMP_SAN_01,P03,200,BOGOF,307,1277,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,Madurai
13ad42,STMDU-0,CAMP_DIW_01,P03,156,25% OFF,241,209,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,Madurai
608271,STMDU-0,CAMP_SAN_01,P15,3000,500 Cashback,122,342,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,Madurai
c8ce63,STMDU-0,CAMP_DIW_01,P15,3000,500 Cashback,369,1221,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,Madurai
a4fb0b,STMDU-0,CAMP_SAN_01,P02,860,33% OFF,318,448,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Madurai
2ef46d,STMDU-0,CAMP_DIW_01,P02,860,33% OFF,278,430,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Madurai
55b461,STMDU-0,CAMP_SAN_01,P06,415,25% OFF,21,17,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,Madurai
34ac29,STMDU-0,CAMP_DIW_01,P06,415,25% OFF,73,64,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,Madurai
292d0a,STMDU-0,CAMP_SAN_01,P01,172,33% OFF,219,304,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,Madurai
bcad3c,STMDU-0,CAMP_DIW_01,P01,172,33% OFF,201,305,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,Madurai
078a6a,STMDU-0,CAMP_SAN_01,P09,90,25% OFF,57,47,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Madurai
5991de,STMDU-0,CAMP_DIW_01,P09,110,50% OFF,43,58,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Madurai
6ba4b5,STMDU-0,CAMP_SAN_01,P05,55,25% OFF,15,12,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Madurai
80255e,STMDU-0,CAMP_DIW_01,P05,55,25% OFF,57,50,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Madurai
7cf0d8,STMDU-0,CAMP_SAN_01,P14,1020,BOGOF,79,349,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,Madurai
38b760,STMDU-0,CAMP_DIW_01,P14,1020,BOGOF,33,126,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,Madurai
581ca5,STMDU-0,CAMP_SAN_01,P13,350,BOGOF,90,371,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Madurai
2e3594,STMDU-0,CAMP_DIW_01,P13,350,BOGOF,61,237,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Madurai
ace471,STMDU-0,CAMP_SAN_01,P04,370,BOGOF,273,1201,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Madurai
2177f8,STMDU-0,CAMP_DIW_01,P04,290,25% OFF,234,208,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Madurai
